#	Y15	Y12	Y13	Y9	Y4	Y5	Y0	Y14
X9	0.233881967992	0.225273161526	0.365384643748	0.412088471156	0.318680816341	0.285805147402	0.291024499405	0.252929478463
X0	0.252929478463	0.239101319994	0.266757636931	0.258148830465	0.289194601864	0.24771012646	0.373993450214	0.323900168344
X1	0.252929478463	0.266757636931	0.252929478463	0.280585795399	0.346337133277	0.285805147402	0.373993450214	0.323900168344
X4	0.206225651055	0.318680816341	0.266757636931	0.261538284928	0.280585795399	0.285805147402	0.280585795399	0.24771012646
X5	0.252929478463	0.282415692939	0.258148830465	0.379212802217	0.271976988934	0.379212802217	0.29963330587	0.310072009876
X12	0.220053809524	0.397120892921	0.304852657873	0.216664355061	0.29963330587	0.261538284928	0.233881967992	0.211445003058
X13	0.337728326812	0.323900168344	0.446345095641	0.201006299053	0.228662615989	0.220053809524	0.277196340936	0.285805147402
X7	0.29963330587	0.24771012646	0.313461464338	0.368774098211	0.313461464338	0.220053809524	0.29780340833	0.266757636931
X14	0.399641268234	0.266757636931	0.261538284928	0.266757636931	0.332508974809	0.315291361878	0.291714977178	0.462872230799
X15	0.45357294656	0.239101319994	0.239101319994	0.303022760333	0.266757636931	0.360165291746	0.303022760333	0.363554746208
